day,treatment,source,ops_type_merged,city_group,trip_cnt,nonrepeat_cnt,match_rate,is_weekend_holiday,is_rainy,user_cnt,trip_cnt_per_user,nonrepeat_cnt_per_user,trip_cnt_per_user_lag10,nonrepeat_cnt_per_user_lag10,match_rate_lag10,trip_cnt_per_user_lag11,nonrepeat_cnt_per_user_lag11,match_rate_lag11,trip_cnt_per_user_lag12,nonrepeat_cnt_per_user_lag12,match_rate_lag12,trip_cnt_per_user_lag13,nonrepeat_cnt_per_user_lag13,match_rate_lag13,trip_cnt_per_user_lag14,nonrepeat_cnt_per_user_lag14,match_rate_lag14,trip_cnt_per_user_lag15,nonrepeat_cnt_per_user_lag15,match_rate_lag15,trip_cnt_per_user_lag16,nonrepeat_cnt_per_user_lag16,match_rate_lag16,trip_cnt_per_user_lag17,nonrepeat_cnt_per_user_lag17,match_rate_lag17,trip_cnt_per_user_lag18,nonrepeat_cnt_per_user_lag18,match_rate_lag18,trip_cnt_per_user_lag19,nonrepeat_cnt_per_user_lag19,match_rate_lag19,trip_cnt_per_user_lag20,nonrepeat_cnt_per_user_lag20,match_rate_lag20,trip_cnt_per_user_lag21,nonrepeat_cnt_per_user_lag21,match_rate_lag21,mgm_day,face_value,face_value_num
2025-10-13,不發,控制組,既有regular鞏固,北區,66.0,79.0,0.8641975308641975,0,0.0,2997.0,0.022022022022022,0.0263596930263596,0.038433908045977,0.0531609195402298,0.7379310344827587,0.0251436781609195,0.0290948275862068,0.8902439024390244,0.0272988505747126,0.0326867816091954,0.8804347826086957,0.0226293103448275,0.0276580459770114,0.8717948717948718,0.0244252873563218,0.0294540229885057,0.8571428571428571,0.0371541501976284,0.0470355731225296,0.8376068376068376,0.0343873517786561,0.0494071146245059,0.8031496062992126,0.0371541501976284,0.0486166007905138,0.824,0.025296442687747,0.0296442687747035,0.8831168831168831,0.0237154150197628,0.0304347826086956,0.8961038961038961,0.0375494071146245,0.0592885375494071,0.6643835616438356,0.0276679841897233,0.0363636363636363,0.8043478260869565,0,0,0
2025-10-14,不發,控制組,既有regular鞏固,北區,51.0,64.0,0.8412698412698413,0,0.0,2997.0,0.017017017017017,0.0213546880213546,0.0481321839080459,0.0603448275862069,0.8571428571428571,0.038433908045977,0.0531609195402298,0.7379310344827587,0.0251436781609195,0.0290948275862068,0.8902439024390244,0.0272988505747126,0.0326867816091954,0.8804347826086957,0.0226293103448275,0.0276580459770114,0.8717948717948718,0.0244252873563218,0.0294540229885057,0.8571428571428571,0.0371541501976284,0.0470355731225296,0.8376068376068376,0.0343873517786561,0.0494071146245059,0.8031496062992126,0.0371541501976284,0.0486166007905138,0.824,0.025296442687747,0.0296442687747035,0.8831168831168831,0.0237154150197628,0.0304347826086956,0.8961038961038961,0.0375494071146245,0.0592885375494071,0.6643835616438356,0,0,0
2025-10-15,不發,控制組,既有regular鞏固,北區,67.0,83.0,0.8674698795180723,0,0.0,2997.0,0.0223556890223556,0.0276943610276943,0.0391522988505747,0.0556752873563218,0.7857142857142857,0.0481321839080459,0.0603448275862069,0.8571428571428571,0.038433908045977,0.0531609195402298,0.7379310344827587,0.0251436781609195,0.0290948275862068,0.8902439024390244,0.0272988505747126,0.0326867816091954,0.8804347826086957,0.0226293103448275,0.0276580459770114,0.8717948717948718,0.0244252873563218,0.0294540229885057,0.8571428571428571,0.0371541501976284,0.0470355731225296,0.8376068376068376,0.0343873517786561,0.0494071146245059,0.8031496062992126,0.0371541501976284,0.0486166007905138,0.824,0.025296442687747,0.0296442687747035,0.8831168831168831,0.0237154150197628,0.0304347826086956,0.8961038961038961,0,0,0
2025-10-16,不發,控制組,既有regular鞏固,北區,58.0,67.0,0.8769230769230769,0,0.25,2997.0,0.0193526860193526,0.0223556890223556,0.0321576763485477,0.0373443983402489,0.8888888888888888,0.0391522988505747,0.0556752873563218,0.7857142857142857,0.0481321839080459,0.0603448275862069,0.8571428571428571,0.038433908045977,0.0531609195402298,0.7379310344827587,0.0251436781609195,0.0290948275862068,0.8902439024390244,0.0272988505747126,0.0326867816091954,0.8804347826086957,0.0226293103448275,0.0276580459770114,0.8717948717948718,0.0244252873563218,0.0294540229885057,0.8571428571428571,0.0371541501976284,0.0470355731225296,0.8376068376068376,0.0343873517786561,0.0494071146245059,0.8031496062992126,0.0371541501976284,0.0486166007905138,0.824,0.025296442687747,0.0296442687747035,0.8831168831168831,0,0,0
2025-10-17,不發,控制組,既有regular鞏固,北區,82.0,110.0,0.8378378378378378,0,0.0,2997.0,0.0273606940273606,0.0367033700367033,0.0255878284923928,0.0304287690179806,0.8764044943820225,0.0321576763485477,0.0373443983402489,0.8888888888888888,0.0391522988505747,0.0556752873563218,0.7857142857142857,0.0481321839080459,0.0603448275862069,0.8571428571428571,0.038433908045977,0.0531609195402298,0.7379310344827587,0.0251436781609195,0.0290948275862068,0.8902439024390244,0.0272988505747126,0.0326867816091954,0.8804347826086957,0.0226293103448275,0.0276580459770114,0.8717948717948718,0.0244252873563218,0.0294540229885057,0.8571428571428571,0.0371541501976284,0.0470355731225296,0.8376068376068376,0.0343873517786561,0.0494071146245059,0.8031496062992126,0.0371541501976284,0.0486166007905138,0.824,0,0,0
2025-10-18,不發,控制組,既有regular鞏固,北區,113.0,163.0,0.7682926829268293,1,0.5,2997.0,0.0377043710377043,0.0543877210543877,0.018326417704011,0.0210926694329183,0.8852459016393442,0.0255878284923928,0.0304287690179806,0.8764044943820225,0.0321576763485477,0.0373443983402489,0.8888888888888888,0.0391522988505747,0.0556752873563218,0.7857142857142857,0.0481321839080459,0.0603448275862069,0.8571428571428571,0.038433908045977,0.0531609195402298,0.7379310344827587,0.0251436781609195,0.0290948275862068,0.8902439024390244,0.0272988505747126,0.0326867816091954,0.8804347826086957,0.0226293103448275,0.0276580459770114,0.8717948717948718,0.0244252873563218,0.0294540229885057,0.8571428571428571,0.0371541501976284,0.0470355731225296,0.8376068376068376,0.0343873517786561,0.0494071146245059,0.8031496062992126,0,0,0
2025-10-19,不發,控制組,既有regular鞏固,北區,108.0,185.0,0.6451612903225806,1,1.0,2997.0,0.036036036036036,0.0617283950617283,0.0297372060857538,0.0369986168741355,0.8504672897196262,0.018326417704011,0.0210926694329183,0.8852459016393442,0.0255878284923928,0.0304287690179806,0.8764044943820225,0.0321576763485477,0.0373443983402489,0.8888888888888888,0.0391522988505747,0.0556752873563218,0.7857142857142857,0.0481321839080459,0.0603448275862069,0.8571428571428571,0.038433908045977,0.0531609195402298,0.7379310344827587,0.0251436781609195,0.0290948275862068,0.8902439024390244,0.0272988505747126,0.0326867816091954,0.8804347826086957,0.0226293103448275,0.0276580459770114,0.8717948717948718,0.0244252873563218,0.0294540229885057,0.8571428571428571,0.0371541501976284,0.0470355731225296,0.8376068376068376,0,0,0
2025-10-20,不發,控制組,既有regular鞏固,北區,113.0,218.0,0.5534883720930233,0,1.0,3128.0,0.0361253196930946,0.069693094629156,0.0293914246196403,0.0356154910096818,0.8823529411764706,0.0297372060857538,0.0369986168741355,0.8504672897196262,0.018326417704011,0.0210926694329183,0.8852459016393442,0.0255878284923928,0.0304287690179806,0.8764044943820225,0.0321576763485477,0.0373443983402489,0.8888888888888888,0.0391522988505747,0.0556752873563218,0.7857142857142857,0.0481321839080459,0.0603448275862069,0.8571428571428571,0.038433908045977,0.0531609195402298,0.7379310344827587,0.0251436781609195,0.0290948275862068,0.8902439024390244,0.0272988505747126,0.0326867816091954,0.8804347826086957,0.0226293103448275,0.0276580459770114,0.8717948717948718,0.0244252873563218,0.0294540229885057,0.8571428571428571,0,0,0
2025-10-21,不發,控制組,既有regular鞏固,北區,113.0,202.0,0.6169154228855721,0,1.0,3128.0,0.0361253196930946,0.0645780051150895,0.0304287690179806,0.0383817427385892,0.8727272727272727,0.0293914246196403,0.0356154910096818,0.8823529411764706,0.0297372060857538,0.0369986168741355,0.8504672897196262,0.018326417704011,0.0210926694329183,0.8852459016393442,0.0255878284923928,0.0304287690179806,0.8764044943820225,0.0321576763485477,0.0373443983402489,0.8888888888888888,0.0391522988505747,0.0556752873563218,0.7857142857142857,0.0481321839080459,0.0603448275862069,0.8571428571428571,0.038433908045977,0.0531609195402298,0.7379310344827587,0.0251436781609195,0.0290948275862068,0.8902439024390244,0.0272988505747126,0.0326867816091954,0.8804347826086957,0.0226293103448275,0.0276580459770114,0.8717948717948718,0,0,0
2025-10-22,不發,控制組,既有regular鞏固,北區,133.0,211.0,0.6796116504854369,0,1.0,3128.0,0.0425191815856777,0.0674552429667519,0.026625172890733,0.0342323651452282,0.8543689320388349,0.0304287690179806,0.0383817427385892,0.8727272727272727,0.0293914246196403,0.0356154910096818,0.8823529411764706,0.0297372060857538,0.0369986168741355,0.8504672897196262,0.018326417704011,0.0210926694329183,0.8852459016393442,0.0255878284923928,0.0304287690179806,0.8764044943820225,0.0321576763485477,0.0373443983402489,0.8888888888888888,0.0391522988505747,0.0556752873563218,0.7857142857142857,0.0481321839080459,0.0603448275862069,0.8571428571428571,0.038433908045977,0.0531609195402298,0.7379310344827587,0.0251436781609195,0.0290948275862068,0.8902439024390244,0.0272988505747126,0.0326867816091954,0.8804347826086957,0,0,0
2025-10-23,不發,控制組,既有regular鞏固,北區,95.0,176.0,0.5754189944134078,0,1.0,3128.0,0.0303708439897698,0.0562659846547314,0.022022022022022,0.0263596930263596,0.8641975308641975,0.026625172890733,0.0342323651452282,0.8543689320388349,0.0304287690179806,0.0383817427385892,0.8727272727272727,0.0293914246196403,0.0356154910096818,0.8823529411764706,0.0297372060857538,0.0369986168741355,0.8504672897196262,0.018326417704011,0.0210926694329183,0.8852459016393442,0.0255878284923928,0.0304287690179806,0.8764044943820225,0.0321576763485477,0.0373443983402489,0.8888888888888888,0.0391522988505747,0.0556752873563218,0.7857142857142857,0.0481321839080459,0.0603448275862069,0.8571428571428571,0.038433908045977,0.0531609195402298,0.7379310344827587,0.0251436781609195,0.0290948275862068,0.8902439024390244,1,0,0
2025-10-24,不發,控制組,既有regular鞏固,北區,108.0,152.0,0.7718120805369127,1,0.75,3128.0,0.0345268542199488,0.0485933503836317,0.017017017017017,0.0213546880213546,0.8412698412698413,0.022022022022022,0.0263596930263596,0.8641975308641975,0.026625172890733,0.0342323651452282,0.8543689320388349,0.0304287690179806,0.0383817427385892,0.8727272727272727,0.0293914246196403,0.0356154910096818,0.8823529411764706,0.0297372060857538,0.0369986168741355,0.8504672897196262,0.018326417704011,0.0210926694329183,0.8852459016393442,0.0255878284923928,0.0304287690179806,0.8764044943820225,0.0321576763485477,0.0373443983402489,0.8888888888888888,0.0391522988505747,0.0556752873563218,0.7857142857142857,0.0481321839080459,0.0603448275862069,0.8571428571428571,0.038433908045977,0.0531609195402298,0.7379310344827587,1,0,0
2025-10-25,不發,控制組,既有regular鞏固,北區,106.0,153.0,0.7515923566878981,1,0.875,3128.0,0.0338874680306905,0.0489130434782608,0.0223556890223556,0.0276943610276943,0.8674698795180723,0.017017017017017,0.0213546880213546,0.8412698412698413,0.022022022022022,0.0263596930263596,0.8641975308641975,0.026625172890733,0.0342323651452282,0.8543689320388349,0.0304287690179806,0.0383817427385892,0.8727272727272727,0.0293914246196403,0.0356154910096818,0.8823529411764706,0.0297372060857538,0.0369986168741355,0.8504672897196262,0.018326417704011,0.0210926694329183,0.8852459016393442,0.0255878284923928,0.0304287690179806,0.8764044943820225,0.0321576763485477,0.0373443983402489,0.8888888888888888,0.0391522988505747,0.0556752873563218,0.7857142857142857,0.0481321839080459,0.0603448275862069,0.8571428571428571,1,0,0
2025-10-26,不發,控制組,既有regular鞏固,北區,100.0,137.0,0.762962962962963,1,0.75,3128.0,0.0319693094629156,0.0437979539641943,0.0193526860193526,0.0223556890223556,0.8769230769230769,0.0223556890223556,0.0276943610276943,0.8674698795180723,0.017017017017017,0.0213546880213546,0.8412698412698413,0.022022022022022,0.0263596930263596,0.8641975308641975,0.026625172890733,0.0342323651452282,0.8543689320388349,0.0304287690179806,0.0383817427385892,0.8727272727272727,0.0293914246196403,0.0356154910096818,0.8823529411764706,0.0297372060857538,0.0369986168741355,0.8504672897196262,0.018326417704011,0.0210926694329183,0.8852459016393442,0.0255878284923928,0.0304287690179806,0.8764044943820225,0.0321576763485477,0.0373443983402489,0.8888888888888888,0.0391522988505747,0.0556752873563218,0.7857142857142857,1,0,0
2025-10-27,不發,控制組,既有regular鞏固,北區,62.0,82.0,0.8072289156626506,0,0.375,2409.0,0.0257368202573682,0.0340390203403902,0.0273606940273606,0.0367033700367033,0.8378378378378378,0.0193526860193526,0.0223556890223556,0.8769230769230769,0.0223556890223556,0.0276943610276943,0.8674698795180723,0.017017017017017,0.0213546880213546,0.8412698412698413,0.022022022022022,0.0263596930263596,0.8641975308641975,0.026625172890733,0.0342323651452282,0.8543689320388349,0.0304287690179806,0.0383817427385892,0.8727272727272727,0.0293914246196403,0.0356154910096818,0.8823529411764706,0.0297372060857538,0.0369986168741355,0.8504672897196262,0.018326417704011,0.0210926694329183,0.8852459016393442,0.0255878284923928,0.0304287690179806,0.8764044943820225,0.0321576763485477,0.0373443983402489,0.8888888888888888,1,0,0
2025-10-28,不發,控制組,既有regular鞏固,北區,85.0,132.0,0.706766917293233,0,0.5,2409.0,0.0352843503528435,0.0547945205479452,0.0377043710377043,0.0543877210543877,0.7682926829268293,0.0273606940273606,0.0367033700367033,0.8378378378378378,0.0193526860193526,0.0223556890223556,0.8769230769230769,0.0223556890223556,0.0276943610276943,0.8674698795180723,0.017017017017017,0.0213546880213546,0.8412698412698413,0.022022022022022,0.0263596930263596,0.8641975308641975,0.026625172890733,0.0342323651452282,0.8543689320388349,0.0304287690179806,0.0383817427385892,0.8727272727272727,0.0293914246196403,0.0356154910096818,0.8823529411764706,0.0297372060857538,0.0369986168741355,0.8504672897196262,0.018326417704011,0.0210926694329183,0.8852459016393442,0.0255878284923928,0.0304287690179806,0.8764044943820225,1,0,0
2025-10-29,不發,控制組,既有regular鞏固,北區,63.0,74.0,0.8767123287671232,0,0.5,2409.0,0.0261519302615193,0.0307181403071814,0.036036036036036,0.0617283950617283,0.6451612903225806,0.0377043710377043,0.0543877210543877,0.7682926829268293,0.0273606940273606,0.0367033700367033,0.8378378378378378,0.0193526860193526,0.0223556890223556,0.8769230769230769,0.0223556890223556,0.0276943610276943,0.8674698795180723,0.017017017017017,0.0213546880213546,0.8412698412698413,0.022022022022022,0.0263596930263596,0.8641975308641975,0.026625172890733,0.0342323651452282,0.8543689320388349,0.0304287690179806,0.0383817427385892,0.8727272727272727,0.0293914246196403,0.0356154910096818,0.8823529411764706,0.0297372060857538,0.0369986168741355,0.8504672897196262,0.018326417704011,0.0210926694329183,0.8852459016393442,1,0,0
2025-10-30,不發,控制組,既有regular鞏固,北區,51.0,61.0,0.8666666666666667,0,0.375,2409.0,0.0211706102117061,0.0253217102532171,0.0361253196930946,0.069693094629156,0.5534883720930233,0.036036036036036,0.0617283950617283,0.6451612903225806,0.0377043710377043,0.0543877210543877,0.7682926829268293,0.0273606940273606,0.0367033700367033,0.8378378378378378,0.0193526860193526,0.0223556890223556,0.8769230769230769,0.0223556890223556,0.0276943610276943,0.8674698795180723,0.017017017017017,0.0213546880213546,0.8412698412698413,0.022022022022022,0.0263596930263596,0.8641975308641975,0.026625172890733,0.0342323651452282,0.8543689320388349,0.0304287690179806,0.0383817427385892,0.8727272727272727,0.0293914246196403,0.0356154910096818,0.8823529411764706,0.0297372060857538,0.0369986168741355,0.8504672897196262,1,0,0
2025-10-31,不發,控制組,既有regular鞏固,北區,85.0,113.0,0.7719298245614035,0,0.375,2409.0,0.0352843503528435,0.0469074304690743,0.0361253196930946,0.0645780051150895,0.6169154228855721,0.0361253196930946,0.069693094629156,0.5534883720930233,0.036036036036036,0.0617283950617283,0.6451612903225806,0.0377043710377043,0.0543877210543877,0.7682926829268293,0.0273606940273606,0.0367033700367033,0.8378378378378378,0.0193526860193526,0.0223556890223556,0.8769230769230769,0.0223556890223556,0.0276943610276943,0.8674698795180723,0.017017017017017,0.0213546880213546,0.8412698412698413,0.022022022022022,0.0263596930263596,0.8641975308641975,0.026625172890733,0.0342323651452282,0.8543689320388349,0.0304287690179806,0.0383817427385892,0.8727272727272727,0.0293914246196403,0.0356154910096818,0.8823529411764706,1,0,0
2025-11-01,不發,控制組,既有regular鞏固,北區,103.0,198.0,0.5408163265306123,1,0.625,2409.0,0.0427563304275633,0.0821917808219178,0.0425191815856777,0.0674552429667519,0.6796116504854369,0.0361253196930946,0.0645780051150895,0.6169154228855721,0.0361253196930946,0.069693094629156,0.5534883720930233,0.036036036036036,0.0617283950617283,0.6451612903225806,0.0377043710377043,0.0543877210543877,0.7682926829268293,0.0273606940273606,0.0367033700367033,0.8378378378378378,0.0193526860193526,0.0223556890223556,0.8769230769230769,0.0223556890223556,0.0276943610276943,0.8674698795180723,0.017017017017017,0.0213546880213546,0.8412698412698413,0.022022022022022,0.0263596930263596,0.8641975308641975,0.026625172890733,0.0342323651452282,0.8543689320388349,0.0304287690179806,0.0383817427385892,0.8727272727272727,0,0,0
2025-11-02,不發,控制組,既有regular鞏固,北區,85.0,139.0,0.6642857142857143,1,0.5,2409.0,0.0352843503528435,0.0577002905770029,0.0303708439897698,0.0562659846547314,0.5754189944134078,0.0425191815856777,0.0674552429667519,0.6796116504854369,0.0361253196930946,0.0645780051150895,0.6169154228855721,0.0361253196930946,0.069693094629156,0.5534883720930233,0.036036036036036,0.0617283950617283,0.6451612903225806,0.0377043710377043,0.0543877210543877,0.7682926829268293,0.0273606940273606,0.0367033700367033,0.8378378378378378,0.0193526860193526,0.0223556890223556,0.8769230769230769,0.0223556890223556,0.0276943610276943,0.8674698795180723,0.017017017017017,0.0213546880213546,0.8412698412698413,0.022022022022022,0.0263596930263596,0.8641975308641975,0.026625172890733,0.0342323651452282,0.8543689320388349,0,0,0
2025-11-03,不發,控制組,既有regular鞏固,北區,76.0,96.0,0.8260869565217391,0,0.5,2532.0,0.0300157977883096,0.0379146919431279,0.0345268542199488,0.0485933503836317,0.7718120805369127,0.0303708439897698,0.0562659846547314,0.5754189944134078,0.0425191815856777,0.0674552429667519,0.6796116504854369,0.0361253196930946,0.0645780051150895,0.6169154228855721,0.0361253196930946,0.069693094629156,0.5534883720930233,0.036036036036036,0.0617283950617283,0.6451612903225806,0.0377043710377043,0.0543877210543877,0.7682926829268293,0.0273606940273606,0.0367033700367033,0.8378378378378378,0.0193526860193526,0.0223556890223556,0.8769230769230769,0.0223556890223556,0.0276943610276943,0.8674698795180723,0.017017017017017,0.0213546880213546,0.8412698412698413,0.022022022022022,0.0263596930263596,0.8641975308641975,0,0,0
2025-11-04,不發,控制組,既有regular鞏固,北區,55.0,66.0,0.8955223880597015,0,0.375,2532.0,0.0217219589257503,0.0260663507109004,0.0338874680306905,0.0489130434782608,0.7515923566878981,0.0345268542199488,0.0485933503836317,0.7718120805369127,0.0303708439897698,0.0562659846547314,0.5754189944134078,0.0425191815856777,0.0674552429667519,0.6796116504854369,0.0361253196930946,0.0645780051150895,0.6169154228855721,0.0361253196930946,0.069693094629156,0.5534883720930233,0.036036036036036,0.0617283950617283,0.6451612903225806,0.0377043710377043,0.0543877210543877,0.7682926829268293,0.0273606940273606,0.0367033700367033,0.8378378378378378,0.0193526860193526,0.0223556890223556,0.8769230769230769,0.0223556890223556,0.0276943610276943,0.8674698795180723,0.017017017017017,0.0213546880213546,0.8412698412698413,0,0,0
2025-11-05,不發,控制組,既有regular鞏固,北區,50.0,62.0,0.819672131147541,0,0.625,2532.0,0.0197472353870458,0.0244865718799368,0.0319693094629156,0.0437979539641943,0.762962962962963,0.0338874680306905,0.0489130434782608,0.7515923566878981,0.0345268542199488,0.0485933503836317,0.7718120805369127,0.0303708439897698,0.0562659846547314,0.5754189944134078,0.0425191815856777,0.0674552429667519,0.6796116504854369,0.0361253196930946,0.0645780051150895,0.6169154228855721,0.0361253196930946,0.069693094629156,0.5534883720930233,0.036036036036036,0.0617283950617283,0.6451612903225806,0.0377043710377043,0.0543877210543877,0.7682926829268293,0.0273606940273606,0.0367033700367033,0.8378378378378378,0.0193526860193526,0.0223556890223556,0.8769230769230769,0.0223556890223556,0.0276943610276943,0.8674698795180723,0,0,0
2025-11-06,不發,控制組,既有regular鞏固,北區,57.0,69.0,0.9117647058823528,0,0.125,2532.0,0.0225118483412322,0.0272511848341232,0.0257368202573682,0.0340390203403902,0.8072289156626506,0.0319693094629156,0.0437979539641943,0.762962962962963,0.0338874680306905,0.0489130434782608,0.7515923566878981,0.0345268542199488,0.0485933503836317,0.7718120805369127,0.0303708439897698,0.0562659846547314,0.5754189944134078,0.0425191815856777,0.0674552429667519,0.6796116504854369,0.0361253196930946,0.0645780051150895,0.6169154228855721,0.0361253196930946,0.069693094629156,0.5534883720930233,0.036036036036036,0.0617283950617283,0.6451612903225806,0.0377043710377043,0.0543877210543877,0.7682926829268293,0.0273606940273606,0.0367033700367033,0.8378378378378378,0.0193526860193526,0.0223556890223556,0.8769230769230769,0,0,0
2025-11-07,不發,控制組,既有regular鞏固,北區,76.0,103.0,0.8173076923076923,0,0.0,2532.0,0.0300157977883096,0.0406793048973143,0.0352843503528435,0.0547945205479452,0.706766917293233,0.0257368202573682,0.0340390203403902,0.8072289156626506,0.0319693094629156,0.0437979539641943,0.762962962962963,0.0338874680306905,0.0489130434782608,0.7515923566878981,0.0345268542199488,0.0485933503836317,0.7718120805369127,0.0303708439897698,0.0562659846547314,0.5754189944134078,0.0425191815856777,0.0674552429667519,0.6796116504854369,0.0361253196930946,0.0645780051150895,0.6169154228855721,0.0361253196930946,0.069693094629156,0.5534883720930233,0.036036036036036,0.0617283950617283,0.6451612903225806,0.0377043710377043,0.0543877210543877,0.7682926829268293,0.0273606940273606,0.0367033700367033,0.8378378378378378,0,0,0
2025-11-08,不發,控制組,既有regular鞏固,北區,90.0,123.0,0.768595041322314,1,0.25,2532.0,0.0355450236966824,0.0485781990521327,0.0261519302615193,0.0307181403071814,0.8767123287671232,0.0352843503528435,0.0547945205479452,0.706766917293233,0.0257368202573682,0.0340390203403902,0.8072289156626506,0.0319693094629156,0.0437979539641943,0.762962962962963,0.0338874680306905,0.0489130434782608,0.7515923566878981,0.0345268542199488,0.0485933503836317,0.7718120805369127,0.0303708439897698,0.0562659846547314,0.5754189944134078,0.0425191815856777,0.0674552429667519,0.6796116504854369,0.0361253196930946,0.0645780051150895,0.6169154228855721,0.0361253196930946,0.069693094629156,0.5534883720930233,0.036036036036036,0.0617283950617283,0.6451612903225806,0.0377043710377043,0.0543877210543877,0.7682926829268293,0,0,0
2025-11-09,不發,控制組,既有regular鞏固,北區,65.0,95.0,0.7368421052631579,1,0.0,2532.0,0.0256714060031595,0.037519747235387,0.0211706102117061,0.0253217102532171,0.8666666666666667,0.0261519302615193,0.0307181403071814,0.8767123287671232,0.0352843503528435,0.0547945205479452,0.706766917293233,0.0257368202573682,0.0340390203403902,0.8072289156626506,0.0319693094629156,0.0437979539641943,0.762962962962963,0.0338874680306905,0.0489130434782608,0.7515923566878981,0.0345268542199488,0.0485933503836317,0.7718120805369127,0.0303708439897698,0.0562659846547314,0.5754189944134078,0.0425191815856777,0.0674552429667519,0.6796116504854369,0.0361253196930946,0.0645780051150895,0.6169154228855721,0.0361253196930946,0.069693094629156,0.5534883720930233,0.036036036036036,0.0617283950617283,0.6451612903225806,0,0,0
2025-11-10,不發,控制組,既有regular鞏固,北區,74.0,112.0,0.6754385964912281,0,0.5,2881.0,0.0256855258590767,0.0388753904894134,0.0352843503528435,0.0469074304690743,0.7719298245614035,0.0211706102117061,0.0253217102532171,0.8666666666666667,0.0261519302615193,0.0307181403071814,0.8767123287671232,0.0352843503528435,0.0547945205479452,0.706766917293233,0.0257368202573682,0.0340390203403902,0.8072289156626506,0.0319693094629156,0.0437979539641943,0.762962962962963,0.0338874680306905,0.0489130434782608,0.7515923566878981,0.0345268542199488,0.0485933503836317,0.7718120805369127,0.0303708439897698,0.0562659846547314,0.5754189944134078,0.0425191815856777,0.0674552429667519,0.6796116504854369,0.0361253196930946,0.0645780051150895,0.6169154228855721,0.0361253196930946,0.069693094629156,0.5534883720930233,0,0,0
2025-11-11,不發,控制組,既有regular鞏固,北區,89.0,113.0,0.8532110091743119,0,1.0,2881.0,0.0308920513710517,0.0392224921902117,0.0427563304275633,0.0821917808219178,0.5408163265306123,0.0352843503528435,0.0469074304690743,0.7719298245614035,0.0211706102117061,0.0253217102532171,0.8666666666666667,0.0261519302615193,0.0307181403071814,0.8767123287671232,0.0352843503528435,0.0547945205479452,0.706766917293233,0.0257368202573682,0.0340390203403902,0.8072289156626506,0.0319693094629156,0.0437979539641943,0.762962962962963,0.0338874680306905,0.0489130434782608,0.7515923566878981,0.0345268542199488,0.0485933503836317,0.7718120805369127,0.0303708439897698,0.0562659846547314,0.5754189944134078,0.0425191815856777,0.0674552429667519,0.6796116504854369,0.0361253196930946,0.0645780051150895,0.6169154228855721,0,0,0
2025-11-12,不發,控制組,既有regular鞏固,北區,68.0,79.0,0.8947368421052632,0,1.0,2881.0,0.0236029156542867,0.0274210343630683,0.0352843503528435,0.0577002905770029,0.6642857142857143,0.0427563304275633,0.0821917808219178,0.5408163265306123,0.0352843503528435,0.0469074304690743,0.7719298245614035,0.0211706102117061,0.0253217102532171,0.8666666666666667,0.0261519302615193,0.0307181403071814,0.8767123287671232,0.0352843503528435,0.0547945205479452,0.706766917293233,0.0257368202573682,0.0340390203403902,0.8072289156626506,0.0319693094629156,0.0437979539641943,0.762962962962963,0.0338874680306905,0.0489130434782608,0.7515923566878981,0.0345268542199488,0.0485933503836317,0.7718120805369127,0.0303708439897698,0.0562659846547314,0.5754189944134078,0.0425191815856777,0.0674552429667519,0.6796116504854369,0,0,0
2025-11-13,不發,控制組,既有regular鞏固,北區,108.0,144.0,0.7785234899328859,0,1.0,2881.0,0.03748698368622,0.04998264491496,0.0300157977883096,0.0379146919431279,0.8260869565217391,0.0352843503528435,0.0577002905770029,0.6642857142857143,0.0427563304275633,0.0821917808219178,0.5408163265306123,0.0352843503528435,0.0469074304690743,0.7719298245614035,0.0211706102117061,0.0253217102532171,0.8666666666666667,0.0261519302615193,0.0307181403071814,0.8767123287671232,0.0352843503528435,0.0547945205479452,0.706766917293233,0.0257368202573682,0.0340390203403902,0.8072289156626506,0.0319693094629156,0.0437979539641943,0.762962962962963,0.0338874680306905,0.0489130434782608,0.7515923566878981,0.0345268542199488,0.0485933503836317,0.7718120805369127,0.0303708439897698,0.0562659846547314,0.5754189944134078,0,0,0
2025-11-14,不發,控制組,既有regular鞏固,北區,81.0,113.0,0.7454545454545455,0,0.75,2881.0,0.028115237764665,0.0392224921902117,0.0217219589257503,0.0260663507109004,0.8955223880597015,0.0300157977883096,0.0379146919431279,0.8260869565217391,0.0352843503528435,0.0577002905770029,0.6642857142857143,0.0427563304275633,0.0821917808219178,0.5408163265306123,0.0352843503528435,0.0469074304690743,0.7719298245614035,0.0211706102117061,0.0253217102532171,0.8666666666666667,0.0261519302615193,0.0307181403071814,0.8767123287671232,0.0352843503528435,0.0547945205479452,0.706766917293233,0.0257368202573682,0.0340390203403902,0.8072289156626506,0.0319693094629156,0.0437979539641943,0.762962962962963,0.0338874680306905,0.0489130434782608,0.7515923566878981,0.0345268542199488,0.0485933503836317,0.7718120805369127,0,0,0
